# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
0              	U              	0.0000000e+00	(2.5225794e+00 1.7151207e-01 6.4900000e+00)	1.7320508e-01	(7.1919808e-02 6.5388253e-02 7.7903065e-02)
841            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7223601e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
841            	T              	2.9144817e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
841            	p_rgh          	-3.1599988e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.2178580e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
842            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7222629e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
842            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
842            	p_rgh          	-3.1600889e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.2169998e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
843            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7221567e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
843            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
843            	p_rgh          	-3.1601743e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.2160151e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
844            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7220416e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
844            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
844            	p_rgh          	-3.1602661e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.2148970e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
845            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7219181e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
845            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
845            	p_rgh          	-3.1603809e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.2136330e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
846            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7217866e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
846            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
846            	p_rgh          	-3.1604611e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.2122849e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
847            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7216470e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
847            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
847            	p_rgh          	-3.1605654e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.2108021e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
848            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7215001e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
848            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
848            	p_rgh          	-3.1606491e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.2092444e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
849            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7213461e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
849            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
849            	p_rgh          	-3.1607259e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.2075833e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
850            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7211852e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
850            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
850            	p_rgh          	-3.1608059e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.2058149e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
851            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7210180e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
851            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
851            	p_rgh          	-3.1608918e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.2039473e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
852            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7208448e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
852            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
852            	p_rgh          	-3.1609792e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.2019922e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
853            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7206660e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
853            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
853            	p_rgh          	-3.1610679e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1999549e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
854            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7204821e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
854            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
854            	p_rgh          	-3.1611531e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1978453e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
855            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7202934e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
855            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
855            	p_rgh          	-3.1612397e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1956639e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
856            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7201003e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
856            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
856            	p_rgh          	-3.1613247e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1934190e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
857            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7199034e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
857            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
857            	p_rgh          	-3.1614054e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1911183e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
858            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7197030e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
858            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
858            	p_rgh          	-3.1614861e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1887624e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
859            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7194994e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
859            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
859            	p_rgh          	-3.1615641e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1863600e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
860            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7192933e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
860            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
860            	p_rgh          	-3.1616418e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1839142e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
861            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7190849e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
861            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
861            	p_rgh          	-3.1617178e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1814316e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
862            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7188747e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
862            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
862            	p_rgh          	-3.1617932e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1789161e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
863            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7186630e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
863            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
863            	p_rgh          	-3.1618621e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1763773e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
864            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7184505e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
864            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
864            	p_rgh          	-3.1619320e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1738125e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
865            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7182372e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
865            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
865            	p_rgh          	-3.1619973e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1712328e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
866            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7180237e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
866            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
866            	p_rgh          	-3.1620563e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1686447e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
867            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7178105e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
867            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
867            	p_rgh          	-3.1621217e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1660405e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
868            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7175976e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
868            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
868            	p_rgh          	-3.1621842e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1634341e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
869            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7173857e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
869            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
869            	p_rgh          	-3.1622422e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1608321e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
870            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7171751e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
870            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
870            	p_rgh          	-3.1622969e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1582379e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
871            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7169659e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
871            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
871            	p_rgh          	-3.1623445e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1556597e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
872            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7167587e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
872            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
872            	p_rgh          	-3.1623911e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1530962e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
873            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7165537e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
873            	T              	2.9144818e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
873            	p_rgh          	-3.1624355e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1505532e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
874            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7163512e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
874            	T              	2.9144817e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
874            	p_rgh          	-3.1624757e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1480368e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
875            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7161515e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
875            	T              	2.9144817e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
875            	p_rgh          	-3.1625096e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1455538e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
876            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7159549e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
876            	T              	2.9144817e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
876            	p_rgh          	-3.1625427e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1431030e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
877            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7157615e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
877            	T              	2.9144817e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
877            	p_rgh          	-3.1625707e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1406927e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
878            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7155719e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
878            	T              	2.9144817e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
878            	p_rgh          	-3.1625965e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1383243e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
879            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7153861e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
879            	T              	2.9144817e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
879            	p_rgh          	-3.1626154e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1360065e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
880            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7152043e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
880            	T              	2.9144817e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
880            	p_rgh          	-3.1626310e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1337394e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
881            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7150269e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
881            	T              	2.9144817e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
881            	p_rgh          	-3.1626427e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1315279e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
882            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7148541e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
882            	T              	2.9144817e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
882            	p_rgh          	-3.1626518e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1293740e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
883            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7146858e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
883            	T              	2.9144817e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
883            	p_rgh          	-3.1626536e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1272860e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
884            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7145226e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
884            	T              	2.9144817e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
884            	p_rgh          	-3.1626543e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1252597e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
885            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7143645e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
885            	T              	2.9144817e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
885            	p_rgh          	-3.1626501e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1233051e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
886            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7142115e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
886            	T              	2.9144817e+02	(2.7313917e+00 1.2031273e+00 5.3918310e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
886            	p_rgh          	-3.1626424e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	3.1214240e+01	(2.8005287e+00 2.5500000e+00 6.9681172e+00)
887            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7140640e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
