T,V
291.4502,0.002738769
291.4502,0.002715306
291.4501,0.002671011
291.4501,0.002615171
291.4501,0.002377719
291.4501,0.003069335
291.4501,0.002683407
291.4501,0.0001865965
291.4502,0.0001868101
291.4501,0.003186809
291.4501,0.002628721
299.0396,0.00271966
299.4742,0.002737926
297.9843,0.000328917
298.5043,0.002854659
295.3899,0.0003184958
295.1541,0.0003175382
295.8999,0.0003170533
295.5694,0.0003174008
298.6932,0.0003313708
299.4847,0.0003402832
298.8768,0.00032616
299.5041,0.0003345704
298.9538,0.0003386568
298.0919,0.0003250604
298.9347,0.0003334832
295.7379,0.0003625905
295.3608,0.00035778
298.4982,0.0003534891
298.0573,0.0003475667
299.1361,0.0003614464
291.4502,0.002872539
291.4501,0.002798217
291.4501,0.0003433926
291.4501,0.0003410911
291.4501,0.00275557
291.4501,0.002721917
291.4501,0.002686352
291.4502,0.002666609
291.4502,0.002554929
291.4501,0.003170807
291.4501,0.003053716
291.4501,0.003197835
291.4501,0.00278379
291.9164,0.000322861
292.9444,0.000327812
291.4504,0.0002925274
291.4965,0.0003192342
291.8365,0.0003254704
291.4499,0.0002160361
291.4748,0.0003115959
291.4663,0.000312935
291.4767,0.0003331983
291.501,0.0003327146
291.4534,0.0002765692
291.4535,0.0003224025
291.4658,0.0003192707
291.8137,0.0003295994
292.1442,0.0003148726
292.2095,0.0003169481
291.455,0.0003548725
292.0188,0.0003148624
291.8233,0.0003260481
291.9268,0.0003410752
291.9161,0.000323531
291.5497,0.0003233463
291.6592,0.0003389639
291.8501,0.0003243855
292.8692,0.0003273027
293.1408,0.0003271581
292.9739,0.0003288877
293.0589,0.0003335357
292.8427,0.000364066
292.0949,0.0003223097
292.8769,0.0003286979
298.8591,0.002915296
299.1947,0.002827044
299.4839,0.0003596474
299.5811,0.0003529815
293.5415,0.0003371992
296.1122,0.000345687
291.8811,0.0003756232
291.4502,0.003097717
291.4502,0.002827577
291.4501,0.002772735
291.4501,0.002730709
291.4501,0.002702463
291.4502,0.002689831
291.4502,0.00272339
291.4502,0.0003885241
291.4502,0.0003248609
291.4502,0.0003884665
291.4502,0.0003247929
291.4502,0.0003917229
291.4502,0.0003534881
291.4501,0.0003917479
291.4501,0.0003533817
291.4502,0.002887791
291.4502,0.002656986
291.4501,0.002207575
298.6739,0.002536694
299.7987,0.0003477018
299.6572,0.0003471054
299.0495,0.0003219359
299.2651,0.0003215402
299.4556,0.0003536537
299.2757,0.0003517556
299.7532,0.0003472566
299.5563,0.000345561
297.6919,0.0003532686
296.4392,0.0003552124
298.6906,0.0003519521
298.1532,0.0003497217
295.4645,0.0003334004
293.0121,0.0003614382
291.4501,0.002670846
291.4502,0.002592684
291.4501,0.0003428354
291.4503,0.002793212
291.4501,0.0003315993
291.4501,0.0003605639
291.4502,0.0003607222
291.4501,0.0003267462
291.4501,0.002765413
291.4501,0.0003230614
291.4502,0.0003520244
291.4502,0.0003464728
291.4501,0.0003207904
291.45,0.002732863
291.4501,0.0003194207
291.4501,0.0003188517
291.45,0.002715462
291.4501,0.0003184005
291.4501,0.002617097
291.4501,0.002936181
291.45,0.0003188609
291.4502,0.00038019
291.45,0.0003188676
291.4502,0.0003801925
299.3455,0.0003415303
299.73,0.0003414942
298.6006,0.0003224334
299.2593,0.0003221205
299.6162,0.0003432545
299.5927,0.0003446667
298.9388,0.0003384084
298.9354,0.0003417153
297.4469,0.0003142595
297.6277,0.0003178705
291.4505,0.002592981
291.4502,0.002727386
291.45,0.002716449
291.45,0.002694471
291.45,0.002771818
291.45,0.0003413721
291.45,0.0003255944
291.45,0.0003416508
291.45,0.0003259226
291.45,0.0003362368
291.45,0.0003223568
291.45,0.0003363337
291.45,0.0003224849
291.45,0.0003196071
291.45,0.0003435001
291.45,0.0003196213
291.45,0.0003435081
298.2266,0.0003392809
298.8241,0.0003395133
297.1574,0.0003225621
297.8798,0.0003225016
297.9501,0.0003342564
298.7486,0.0003347591
296.8728,0.0002768755
297.6539,0.0002776881
291.4505,0.002563941
291.45,0.002692111
291.45,0.002671359
291.45,0.00263657
291.45,0.0003378563
291.45,0.0003386836
291.45,0.000338267
291.45,0.0003391548
291.45,0.0003337919
291.45,0.0003344923
291.45,0.0003339611
291.45,0.0003346745
291.45,0.000318077
291.45,0.0003183694
291.45,0.0003181079
291.45,0.0003184039
298.7309,0.0003232759
297.56,0.0003232937
291.4501,0.002549622
291.45,0.002664054
291.45,0.002592571
291.45,0.0003358827
291.45,0.0003360891
291.45,0.0003365498
291.45,0.0003368017
291.45,0.0003328465
291.45,0.0003329777
291.45,0.0003331334
291.45,0.0003332783
291.45,0.0003179703
291.45,0.0003179565
291.45,0.0003180291
291.45,0.0003180164
291.45,0.002539624
291.45,0.002661441
291.45,0.0003331549
291.45,0.0003332749
291.45,0.0003345475
291.45,0.0003347074
291.45,0.0003316369
291.45,0.0003317608
291.45,0.0003321814
291.45,0.0003323168
291.45,0.0003176935
291.45,0.0003177591
291.45,0.0003178023
291.45,0.0003178712
291.45,0.002402258
291.45,0.0003080175
291.45,0.0003081425
291.45,0.0003302159
291.45,0.0003304508
291.45,0.000328954
291.45,0.0003292881
291.45,0.0003301705
291.45,0.0003305303
291.45,0.0003167865
291.45,0.0003171549
291.45,0.0003170008
291.45,0.0003173688
291.45,0.002610297
291.45,0.0003081988
291.45,0.0003086079
291.45,0.0003260949
291.45,0.0003265394
291.45,0.0003144809
291.45,0.0003153117
291.45,0.0003149199
291.45,0.0003158051
291.4503,0.000247396
291.4501,0.0002450206
291.45,0.0003066035
291.45,0.0002870405
291.45,0.0003315577
291.45,0.0003136587
291.4503,0.002635155
291.4503,0.002834916
298.37,0.002545632
298.2208,0.002674246
297.8898,0.002686386
297.5155,0.002699978
297.2488,0.002713345
297.1034,0.002725405
297.0412,0.00273571
297.0307,0.002744133
297.0533,0.002749437
297.0986,0.002749387
297.1581,0.002744078
297.226,0.002736798
297.298,0.002729297
297.37,0.002721555
297.4385,0.002711707
297.5041,0.002689874
297.5733,0.002677035
297.6181,0.002726212
297.6537,0.002698533
298.356,0.002545232
298.1615,0.002672317
297.7141,0.002682013
297.3138,0.002692832
297.0933,0.002703675
296.9975,0.002713677
296.9706,0.00272242
296.9815,0.002729618
297.0151,0.002735117
297.0641,0.002735336
297.1255,0.002730089
297.1964,0.002723514
297.2743,0.002715631
297.3542,0.002705619
297.4323,0.002689728
297.5097,0.002674709
297.5931,0.002673266
297.5209,0.002758361
297.6209,0.002713179
297.6918,0.002688449
298.3339,0.002545009
297.9946,0.002671144
297.4515,0.002679207
297.1183,0.002688041
296.9702,0.002696886
296.9202,0.002705122
296.9222,0.00271235
296.9519,0.002718342
296.9932,0.002722819
297.0402,0.002722446
297.0985,0.002716773
297.1712,0.002709121
297.257,0.002699183
297.349,0.00268566
297.4412,0.002671568
297.535,0.002662425
297.6399,0.002661552
297.4401,0.002741867
297.5859,0.002731831
297.6754,0.00269355
297.7661,0.002671641
298.2302,0.002544895
297.672,0.002670513
297.1934,0.002677541
296.9589,0.002685002
296.8717,0.002692352
296.859,0.002699099
296.8904,0.002704959
296.9431,0.00270965
296.9949,0.002712753
297.0371,0.002710808
297.0849,0.002703421
297.1541,0.002693506
297.2481,0.002680507
297.3562,0.002666054
297.4674,0.002654842
297.5824,0.002651506
297.7118,0.0026697
297.4731,0.002725391
297.6052,0.00273387
297.6861,0.002708181
297.773,0.002669393
297.8585,0.002686404
298.0191,0.002544906
297.3391,0.002670337
296.9804,0.002676816
296.827,0.002683396
296.7847,0.002689611
296.8108,0.002695101
296.8902,0.002699625
296.9869,0.002702793
297.0507,0.002703937
297.078,0.002699556
297.1019,0.00268959
297.1578,0.00267629
297.2581,0.002660859
297.384,0.002644397
297.5177,0.002643772
297.654,0.002671767
297.7974,0.002709147
296.9931,0.00263734
293.9367,0.000298768
295.1767,0.0003170084
295.5928,0.0002971741
296.2221,0.0003195097
297.5879,0.002727153
296.0021,0.0003178465
297.7358,0.002719583
297.818,0.002682597
297.884,0.002647895
297.9507,0.002781881
297.7004,0.002545086
297.0625,0.002670694
296.7999,0.002677021
296.7049,0.002683052
296.7012,0.002688377
296.7847,0.002692739
296.9486,0.002695843
297.0922,0.002697176
297.1491,0.002695713
297.1422,0.00268813
297.1356,0.002674574
297.1854,0.002656992
297.2974,0.002637306
297.4443,0.002627195
297.5975,0.002658183
297.7427,0.00272361
297.8812,0.002774321
293.4115,0.002632547
296.39,0.00272022
295.379,0.0003196663
296.2304,0.0003376203
297.474,0.00272349
297.801,0.002702124
297.9234,0.002651995
297.9752,0.002612841
298.0183,0.002980311
297.3493,0.002545617
296.8138,0.002671811
296.6283,0.002678288
296.582,0.002683946
296.6216,0.002688451
296.8097,0.002691639
297.0626,0.002693194
297.2126,0.002692387
297.2263,0.002687193
297.1876,0.002675366
297.1763,0.002657341
297.245,0.002635148
297.3857,0.00261417
297.5556,0.002616293
297.7133,0.002712183
297.8445,0.002799231
297.969,0.002700388
291.5595,0.002577887
292.1616,0.002720668
294.7262,0.002725049
293.4736,0.0003179535
294.0021,0.0003178492
297.0669,0.002711774
297.7868,0.002676972
297.963,0.00262407
298.0126,0.002956154
296.9553,0.002546976
296.5633,0.002674192
296.454,0.002680996
296.4506,0.002686217
296.5659,0.002689745
296.8825,0.002691591
297.1923,0.002691428
297.2957,0.002687595
297.2719,0.002678168
297.2316,0.002661892
297.2438,0.002638798
297.3472,0.002612348
297.5141,0.00259011
297.703,0.0026003
297.8551,0.002853522
297.9509,0.002728492
291.4549,0.002813906
291.4786,0.002723765
291.7166,0.0027296
293.6143,0.00271502
296.6797,0.00268195
297.7444,0.002675123
297.9744,0.002598686
297.9689,0.002856704
296.514,0.00255022
296.2996,0.002678793
296.2723,0.002685694
296.3113,0.002690007
296.5437,0.002692166
296.9901,0.002692396
297.3039,0.002689484
297.3591,0.002682211
297.3247,0.002669864
297.3099,0.002649632
297.3673,0.002620615
297.5042,0.002587716
297.6832,0.002556934
297.8761,0.002544253
297.9427,0.0031415
291.4503,0.002586673
291.4513,0.002732421
291.4612,0.002737853
291.6152,0.002720441
293.2245,0.002678198
296.6534,0.002655918
297.7957,0.002609799
297.9378,0.002745125
297.9982,0.002610534
296.0069,0.002557087
296.0313,0.002686897
296.0812,0.002692846
296.1781,0.002695283
296.5722,0.002695392
297.1078,0.002692513
297.3878,0.002686216
297.4311,0.002677023
297.4178,0.002663119
297.446,0.002639264
297.5445,0.002602455
297.6936,0.002558483
297.8444,0.002506749
297.9108,0.002859646
291.4501,0.002733363
291.4501,0.002750675
291.4505,0.002750267
291.4558,0.002726963
291.5601,0.00267982
293.0995,0.002511984
297.1255,0.002734083
297.8566,0.002930281
297.9466,0.002672606
298.0539,0.002503683
295.4981,0.002569315
295.7664,0.002699396
295.8824,0.002702341
296.0653,0.002701341
296.6164,0.002696936
297.1827,0.002689827
297.4545,0.002682022
297.5201,0.002672733
297.547,0.002658442
297.6113,0.002632324
297.7164,0.002585728
297.8264,0.00252655
297.8877,0.002457856
297.8937,0.002938121
291.4501,0.002760035
291.45,0.002775975
291.4501,0.002766544
291.4502,0.002729484
291.4522,0.002680289
291.5305,0.002700339
293.0178,0.002671529
297.6059,0.000291946
297.7932,0.0003834635
297.6723,0.0002919391
297.8417,0.0003832616
297.9382,0.002549168
297.9432,0.0002912984
297.9804,0.0002910414
298.017,0.002606296
298.0843,0.002215241
295.0585,0.002586658
295.5054,0.002715509
295.6837,0.002712337
295.9737,0.002703492
296.6243,0.002692904
297.1717,0.002684365
297.4948,0.002677487
297.6025,0.002669465
297.6613,0.002656442
297.7323,0.002630936
297.806,0.002578902
297.8581,0.002512699
297.8827,0.002669877
297.8816,0.002583202
291.45,0.002803148
291.45,0.002810993
291.45,0.002776557
291.45,0.002724672
291.4501,0.00267279
291.4501,0.002611204
291.4309,0.0003323504
291.5885,0.0003131131
291.4302,0.0003329014
291.5907,0.0003135381
291.1892,0.0002935387
291.3962,0.0003111741
291.3954,0.0003117789
297.6174,0.0003096944
291.1874,0.0002936402
297.2815,0.0003096943
298.0312,0.002113966
298.0325,0.002504721
298.0778,0.002560392
294.6033,0.002606158
295.2502,0.002731105
295.4949,0.002712961
295.896,0.002694578
296.4766,0.002683288
296.993,0.002677157
297.4675,0.002672644
297.6329,0.002667086
297.7115,0.002657124
297.7743,0.002636486
297.8237,0.002596042
297.8555,0.002584413
297.8693,0.002587007
297.8709,0.00239658
291.4501,0.002745717
291.45,0.002830996
291.45,0.002762702
291.45,0.002710337
291.45,0.002665681
291.45,0.002587738
291.4499,0.0003322486
291.4484,0.0003315164
291.4499,0.0003335673
291.4484,0.0003327472
291.4474,0.0003264488
291.4474,0.0003275453
291.4324,0.0003315297
291.4328,0.0003318372
298.0604,0.002243302
298.0805,0.002536074
294.2232,0.002635659
295.0213,0.00272453
295.3083,0.00269099
295.7591,0.002676197
296.0593,0.002671021
296.5051,0.002669092
297.309,0.002667593
297.5765,0.002664657
297.7021,0.002658145
297.7745,0.00264543
297.8149,0.002631652
297.8414,0.002614637
297.8623,0.002552734
297.8687,0.00193752
291.4501,0.003096696
291.4501,0.002791402
291.45,0.002725343
291.45,0.002691052
291.45,0.002665217
291.45,0.002663895
291.45,0.0003083141
291.4502,0.0003081416
291.45,0.0003306781
291.45,0.0003304032
291.45,0.0003267108
291.4498,0.0003258913
291.4496,0.0003127063
298.0772,0.001883751
293.6612,0.002364198
294.7964,0.002548363
295.0793,0.002541586
295.4959,0.002539645
295.6101,0.002540794
295.9756,0.002542272
296.7726,0.002542481
297.2061,0.002540427
297.5877,0.00253496
297.7523,0.002526463
297.8183,0.002518477
297.8468,0.002515758
297.8616,0.002371414
291.4501,0.0003426022
291.4502,0.002558726
291.4501,0.0003425909
291.4501,0.000360047
291.4501,0.0003600324
291.4501,0.0003315531
291.4502,0.002594568
291.4501,0.0003606403
291.4501,0.000327251
291.4501,0.0003230096
291.4501,0.0003349482
291.4501,0.0003286866
291.4501,0.002564458
291.4501,0.00255069
291.45,0.002542481
291.45,0.002406881
291.4503,0.0003170862
291.4508,0.0003171102
291.4504,0.0003194418
291.451,0.0003194701
291.45,0.002619352
291.459,0.0003176035
291.4553,0.0003373786
291.4499,0.0002417
291.45,0.0003093559
291.45,0.0003091353
291.4507,0.0002416764
291.45,0.0002868918
291.4499,0.0002868035
291.5521,0.0003170693
291.6653,0.0003170334
291.4604,0.0003194378
291.5009,0.0003193558
291.45,0.0003322311
291.4498,0.0003315175
293.7571,0.0003170451
291.4503,0.002423176
297.5712,0.002518266
297.591,0.002676141
297.6844,0.002604549
297.8342,0.002571155
298.0634,0.002556074
298.2371,0.002549831
298.3435,0.002547372
298.3645,0.002546228
297.553,0.002904436
297.2291,0.002959778
297.2,0.002821671
297.4101,0.002744981
297.8525,0.002709207
298.1888,0.002691568
298.271,0.002682389
298.2367,0.002677266
297.4287,0.00270117
297.0033,0.002914449
297.0319,0.002873939
297.3761,0.002801605
297.9225,0.002750231
298.1671,0.002720891
298.1157,0.002703651
297.9705,0.002693096
297.33,0.00263437
296.979,0.002834104
297.1149,0.002853648
297.5677,0.002827724
298.0279,0.002784121
298.0808,0.002748927
297.8504,0.002725827
297.6441,0.002710406
297.261,0.002598291
297.0934,0.00278129
297.3292,0.00281253
297.7735,0.002817876
298.0202,0.002800507
297.8975,0.002771172
297.5914,0.002745418
297.3786,0.002726803
297.2471,0.002577814
297.242,0.002748243
297.526,0.002781494
297.8842,0.002796003
297.9598,0.002796631
297.702,0.00278319
297.4016,0.002761166
297.211,0.002740911
297.2871,0.002566904
297.37,0.002728464
297.6439,0.002760251
297.8865,0.002778658
297.854,0.002785189
297.5565,0.002782792
297.289,0.002770668
297.1294,0.002752453
297.3223,0.002561468
297.4393,0.002717053
297.6806,0.002746645
297.8504,0.002766379
297.7614,0.0027761
297.4764,0.002777265
297.2437,0.002771993
297.1121,0.002759862
297.3787,0.00255886
297.4864,0.002710746
297.6787,0.002738518
297.8061,0.002758541
297.7041,0.002769858
297.45,0.002772999
297.2495,0.002769546
297.1334,0.002761513
297.8943,0.002557679
297.8058,0.002707564
297.7974,0.002734264
297.7999,0.002754263
297.6893,0.002766199
297.4684,0.002770201
297.2863,0.002767625
297.1845,0.002760443
298.2248,0.002557266
298.037,0.002706462
297.9113,0.002732778
297.8316,0.002752667
297.6929,0.002764575
297.4961,0.002768636
297.3409,0.002766464
297.2496,0.00275739
298.3531,0.002557409
298.1099,0.002706896
297.9629,0.002733332
297.8499,0.002752967
297.6995,0.002764379
297.5293,0.002768298
297.4,0.002763657
297.3205,0.002750155
298.4351,0.002558004
298.1454,0.002708456
297.9798,0.002735246
297.8492,0.002754604
297.707,0.002765562
297.5637,0.002767704
297.4569,0.002755199
297.3914,0.002740781
298.4249,0.002558957
298.1434,0.002710832
297.9731,0.002738238
297.8378,0.002757838
297.7099,0.002769106
297.5944,0.002760099
297.5093,0.002742506
297.4581,0.002731575
298.3818,0.002560105
298.1086,0.002713726
297.9436,0.002742497
297.8136,0.002764003
297.7044,0.002771232
297.6166,0.002745822
297.5557,0.002728468
297.5185,0.002722332
298.3081,0.002561326
298.0497,0.002717102
297.8969,0.002748673
297.7834,0.002774779
297.6978,0.002767783
297.6364,0.002732018
297.5967,0.002714388
297.575,0.002707177
298.2356,0.002562521
297.9883,0.002721015
297.8573,0.002757004
297.7677,0.002790712
297.7084,0.002767112
297.6694,0.002731287
297.6468,0.002702174
297.6369,0.002700417
298.1733,0.002563644
297.9704,0.002725282
297.8738,0.002766783
297.8172,0.002810497
297.7733,0.002784158
297.7405,0.002747663
297.7181,0.002711916
297.7038,0.002726001
297.7105,0.002722385
298.1526,0.002564634
298.0415,0.00272931
298.0211,0.002776322
297.993,0.002830125
297.9423,0.002805686
297.8837,0.002771813
297.8299,0.002756423
298.2085,0.002565413
298.2758,0.00273223
298.3338,0.002781675
298.2962,0.002833834
298.192,0.002813847
298.0752,0.002788391
297.5383,0.002777973
297.7137,0.00276085
297.9799,0.002785127
298.595,0.002565985
298.6698,0.002734002
298.6295,0.002783197
298.5177,0.002829787
298.3722,0.002823006
298.2055,0.002801288
297.3563,0.002762563
297.3164,0.002774629
297.6134,0.002776657
298.0241,0.002792281
298.8143,0.00256637
298.7819,0.002734906
298.6522,0.002782785
298.5101,0.00282145
298.3601,0.002821056
298.1664,0.002782611
297.4238,0.002738518
297.4968,0.002768303
297.3924,0.00278027
297.667,0.002780112
298.0019,0.00267882
298.8687,0.002566662
298.7574,0.002735646
298.2994,0.00278218
298.1302,0.002812061
298.1064,0.002788425
298.0237,0.00277791
297.259,0.002722646
297.5471,0.002752858
297.6415,0.002773132
297.6954,0.002773108
297.7975,0.002744427
298.0162,0.002837728
298.8842,0.002567048
298.368,0.002737649
297.2171,0.002784965
297.2845,0.002806587
297.5879,0.002714033
297.7181,0.0003190591
297.8897,0.0003182373
297.7218,0.000340516
297.9296,0.0003398462
295.001,0.002648301
296.4276,0.002737972
297.0048,0.002756726
297.4936,0.002754807
297.7972,0.002715676
297.9504,0.002535982
298.0257,0.000314702
298.0616,0.0003113464
298.0265,0.0003151309
298.0809,0.0003125629
297.9025,0.000315881
298.0337,0.0003144648
298.8219,0.002568085
297.1507,0.002743473
295.9924,0.002797126
296.2542,0.002854793
296.9337,0.0003433719
297.256,0.0003426853
296.7148,0.0003460444
297.0721,0.0003454997
297.4209,0.0003372391
297.66,0.0003361091
291.8309,0.002629827
292.2524,0.002726715
292.6044,0.002743792
293.1547,0.002741494
295.3031,0.002704597
297.3886,0.002665409
298.0466,0.002732403
298.0493,0.0003169353
298.0796,0.0003153915
297.8198,0.0003564992
298.0321,0.000334557
298.0743,0.0003330067
297.9353,0.0003550044
298.6257,0.002570685
296.3703,0.00275723
295.4371,0.002705559
296.085,0.0003479064
